,country_code,year,GDP-USD
3308,UZB,2011,60178909297.208
3309,VEN,2011,316482190800.364
3310,VNM,2011,172595049183.925
3311,ZAF,2011,458199494830.834
3312,ABW,2012,2615208379.88827
3313,ALB,2012,12319834195.331
3314,ARE,2012,384610125384.033
3315,ARG,2012,545982375701.128
3316,ARM,2012,10619320682.9474
3317,ATG,2012,1327107407.40741
3318,AUS,2012,1547649835732.89
3319,AUT,2012,409401816050.531
3320,BEL,2012,496152879924.727
3321,BFA,2012,12561015156.5683
3322,BGR,2012,54288135058.7926
3323,BHR,2012,30749308510.6383
3324,BHS,2012,10720400000.0
3325,BLR,2012,65685890438.8922
3326,BLZ,2012,1899503249.8643
3327,BMU,2012,6378188000.0
3328,BOL,2012,27084497481.9103
3329,BRA,2012,2465227803011.57
3330,BRB,2012,4613850000.0
3331,CAF,2012,2510126512.22831
3332,CHE,2012,686420221557.99
3333,CHL,2012,267024782642.389
3334,CHN,2012,8532185381696.43
3335,CIV,2012,36302302845.3012
3336,COD,2012,29306235285.2597
3337,COL,2012,370691143086.755
3338,CPV,2012,1913081210.41411
3339,CRI,2012,47231655431.1389
3340,CUB,2012,73141000000.0
3341,CYM,2012,4291004524.0181
3342,CYP,2012,24977293926.2891
3343,CZE,2012,208857719320.649
3344,DEU,2012,3527143188785.16
3345,DJI,2012,1353632941.5207
3346,DMA,2012,485996296.296296
3347,DNK,2012,327148943812.137
3348,DOM,2012,60681535652.5373
3349,ECU,2012,87924544000.0
3350,EGY,2012,279116666666.667
3351,ESP,2012,1324750738725.0
3352,EST,2012,23019150071.1867
3353,FIN,2012,258290060227.734
3354,FJI,2012,3972028104.47328
3355,FRA,2012,2683671716967.19
3356,GAB,2012,17170464016.0593
3357,GBR,2012,2707089726614.64
3358,GEO,2012,16488822461.4203
3359,GHA,2012,41271701060.954
3360,GIN,2012,7638045226.04416
3361,GMB,2012,1415004738.26621
3362,GNB,2012,989271155.135142
3363,GRC,2012,242029307133.408
3364,GRL,2012,2609678486.36749
3365,GTM,2012,49593929487.1263
3366,GUM,2012,5265000000.0
3367,HKG,2012,262628865879.697
3368,HND,2012,18528554397.5695
3369,HTI,2012,13708925402.9447
3370,HUN,2012,128814279315.132
3371,IDN,2012,917869913332.649
3372,IND,2012,1827637590787.19
3373,IRL,2012,225118718207.156
3374,IRN,2012,644035512181.481
3375,ISL,2012,14751508133.5443
3376,ISR,2012,262282344091.849
3377,ITA,2012,2086957656821.6
3378,JAM,2012,14807086555.5283
3379,JOR,2012,31634561690.1408
3380,JPN,2012,6272362996105.03
3381,KAZ,2012,207998568865.789
3382,KEN,2012,56396704671.5777
3383,KGZ,2012,6605142884.36215
3384,KHM,2012,14054443213.4887
3385,KIR,2012,189629954.825062
3386,KOR,2012,1278046536287.01
3387,KWT,2012,174047996684.957
3388,LAO,2012,10192848926.2582
3389,LBN,2012,44016799515.7546
3390,LKA,2012,70447216891.3366
3391,LSO,2012,2477702216.26888
3392,LUX,2012,59776383527.3602
3393,MAC,2012,43189721376.9846
3394,MAR,2012,106937392311.129
3395,MDA,2012,8709138634.82921
3396,MDV,2012,2886163995.99666
3397,MEX,2012,1255110424741.85
3398,MLT,2012,9461776291.79913
3399,MMR,2012,59937796641.7889
3400,MNG,2012,12292770631.565
3401,MUS,2012,11668696396.7887
3402,MWI,2012,8773203178.16512
3403,MYS,2012,314443047642.111
3404,NAM,2012,13042053591.6857
3405,NER,2012,9426912647.59111
3406,NLD,2012,838923319919.531
3407,NOR,2012,512777309840.997
3408,NPL,2012,21703100747.4797
3409,NRU,2012,101055722.95058
3410,NZL,2012,176206659722.524
3411,OMN,2012,87408842652.7958
3412,PAK,2012,250106966104.704
3413,PAN,2012,40429700000.0
3414,PER,2012,192650021648.583
3415,PHL,2012,261920540972.102
3416,POL,2012,495230523665.901
3417,PRK,2012,
3418,PRT,2012,216224240577.957
3419,PYF,2012,5692858099.00217
3420,QAT,2012,186833502362.637
3421,ROU,2012,179132893143.417
3422,RUS,2012,2208293553878.42
3423,SAU,2012,741849984943.256
3424,SEN,2012,17660870411.5235
3425,SGP,2012,295092888076.589
3426,SLE,2012,3789251613.36066
3427,SRB,2012,43309252921.0567
3428,SSD,2012,11931472169.4915
3429,SVK,2012,94623731085.6106
3430,SVN,2012,46577793184.0031
3431,SWE,2012,552483727282.802
3432,SWZ,2012,4886551483.93374
3433,SYC,2012,1089880685.4713
3434,SYR,2012,43190318032.5627
3435,TCA,2012,727161000.0
3436,THA,2012,397558325278.579
3437,TJK,2012,7633036366.08862
3438,TLS,2012,1160555000.0
3439,TTO,2012,27334581560.2837
3440,TUN,2012,47311401812.6733
3441,TUR,2012,880555885492.269
3442,TZA,2012,39650394362.9287
3443,UKR,2012,182591753827.949
3444,URY,2012,54232266358.7811
3445,USA,2012,16253972230000.0
3446,UZB,2012,67517349212.0609
3447,VEN,2012,381286237847.667
3448,VNM,2012,195590661129.249
3449,ZAF,2012,434400545085.811
3450,ABW,2013,2727849720.67039
3451,ALB,2013,12776224496.9718
3452,ARE,2013,400218529747.597
3453,ARG,2013,552025140252.246
3454,ARM,2013,11121464437.0415
3455,ATG,2013,1325425925.92593
3456,AUS,2013,1577301840200.01
3457,AUT,2013,430190979705.962
3458,BEL,2013,521791015247.06
3459,BFA,2013,13444300485.8412
3460,BGR,2013,55852123989.9504
3461,BHR,2013,32539468085.1064
3462,BHS,2013,10395500000.0
3463,BLR,2013,75527558966.4473
3464,BLZ,2013,2021757434.18064
3465,BMU,2013,6465756000.0
3466,BOL,2013,30659338885.6729
3467,BRA,2013,2472819535742.73
3468,BRB,2013,4685550000.0
3469,CAF,2013,1691544110.18543
3470,CHE,2013,706234937370.968
3471,CHL,2013,277395018674.682
3472,CHN,2013,9570471111847.82
3473,CIV,2013,42760235497.5958
3474,COD,2013,32679745048.4427
3475,COL,2013,382093697077.685
3476,CPV,2013,2028910915.16446
3477,CRI,2013,50949668840.8692
3478,CUB,2013,77148000000.0
3479,CYM,2013,4405796023.18409
3480,CYP,2013,23899444182.51
3481,CZE,2013,211685616592.931
3482,DEU,2013,3733804649549.03
3483,DJI,2013,2042817162.85639
3484,DMA,2013,498296296.296296
3485,DNK,2013,343584391647.927
3486,DOM,2013,62682159338.0354
3487,ECU,2013,95129659000.0
3488,EGY,2013,288434108527.132
3489,ESP,2013,1355579535912.55
3490,EST,2013,25115753366.1114
3491,FIN,2013,271362405890.589
3492,FJI,2013,4189967998.51424
3493,FRA,2013,2811876903329.03
3494,GAB,2013,17595744798.3398
3495,GBR,2013,2784853502534.29
3496,GEO,2013,17190068235.7892
3497,GHA,2013,62824629066.0408
3498,GIN,2013,8376613880.84932
3499,GMB,2013,1375609453.43746
3500,GNB,2013,1046087367.45447
3501,GRC,2013,238907690051.13
3502,GRL,2013,2684946990.12448
3503,GTM,2013,52996446269.442
3504,GUM,2013,5399000000.0
3505,HKG,2013,275696879834.966
3506,HND,2013,18499729214.904
3507,HTI,2013,14902488489.1696
3508,HUN,2013,135684315697.713
3509,IDN,2013,912524136718.018
3510,IND,2013,1856721507681.08
3511,IRL,2013,238112475390.796
3512,IRN,2013,492775566425.881
3513,ISL,2013,16125060515.3117
3514,ISR,2013,297732778479.129
3515,ITA,2013,2141924094298.56
3516,JAM,2013,14264205152.6126
3517,JOR,2013,34454440140.8451
3518,JPN,2013,5212328181166.18
3519,KAZ,2013,236634603409.089
3520,KEN,2013,61671440407.8387
3521,KGZ,2013,7335033800.59056
3522,KHM,2013,15227991395.1207
3523,KIR,2013,184543120.916973
3524,KOR,2013,1370632955321.2
3525,KWT,2013,174167897908.593
3526,LAO,2013,11983252626.5452
3527,LBN,2013,46880103080.597
3528,LKA,2013,77000578167.353
3529,LSO,2013,2367112931.642
3530,LUX,2013,65203276466.9763
3531,MAC,2013,51536595089.2793
3532,MAR,2013,115739287305.08
3533,MDA,2013,9496717875.51932
3534,MDV,2013,3295009236.55661
3535,MEX,2013,1327436290360.97
3536,MLT,2013,10551030596.7558
3537,MMR,2013,60269732882.8413
3538,MNG,2013,12582122604.2577
3539,MUS,2013,12292974141.4044
3540,MWI,2013,8031571927.62055
3541,MYS,2013,323276235524.415
3542,NAM,2013,12043307277.1235
3543,NER,2013,10224897437.8648
3544,NLD,2013,877172824534.512
3545,NOR,2013,526014468085.106
3546,NPL,2013,22162205046.022
3547,NRU,2013,94385014.9425842
3548,NZL,2013,190906575136.003
3549,OMN,2013,89936020806.2419
3550,PAK,2013,258657231672.412
3551,PAN,2013,45599900000.0
3552,PER,2013,201175543571.392
3553,PHL,2013,283902828581.65
3554,POL,2013,515761954074.157
3555,PRK,2013,
3556,PRT,2013,226433858005.714
3557,PYF,2013,6031827122.60663
3558,QAT,2013,198727642967.033
3559,ROU,2013,189789258566.244
3560,RUS,2013,2292470078346.22
3561,SAU,2013,753864543430.248
3562,SEN,2013,18918667724.8817
3563,SGP,2013,307576360584.992
3564,SLE,2013,4920343316.87093
3565,SRB,2013,48394239474.6762
3566,SSD,2013,18426469016.9492
3567,SVK,2013,98935222174.8603
3568,SVN,2013,48415657264.8758
3569,SWE,2013,586841821796.891
3570,SWZ,2013,4597552981.56738
3571,SYC,2013,1324915185.0959
3572,SYR,2013,21361254634.9336
3573,TCA,2013,754238000.0
3574,THA,2013,420333654592.547
3575,TJK,2013,8448410727.21353
3576,TLS,2013,1395727400.0
3577,TTO,2013,28709988700.2142
3578,TUN,2013,48685446413.953
3579,TUR,2013,957799120008.32
3580,TZA,2013,45648857242.315
3581,UKR,2013,190498811460.028
3582,URY,2013,61337621933.7857
3583,USA,2013,16843190993000.0
3584,UZB,2013,73180037911.4173
3585,VEN,2013,371005379786.566
3586,VNM,2013,213708811665.34
3587,ZAF,2013,400886013595.573
3588,ABW,2014,2790849720.67039
3589,ALB,2014,13228147516.1168
3590,ARE,2014,414105366758.911
3591,ARG,2014,526319673731.638
3592,ARM,2014,11609513246.7958
3593,ATG,2014,1378829629.62963
3594,AUS,2014,1468597690006.22
3595,AUT,2014,442584815286.034
3596,BEL,2014,535390200131.018
3597,BFA,2014,13943016076.7436
3598,BGR,2014,57157782909.9307
3599,BHR,2014,33387712765.9574
3600,BHS,2014,10974800000.0
3601,BLR,2014,78812805039.0743
3602,BLZ,2014,2125125606.25723
3603,BMU,2014,6413988000.0
3604,BOL,2014,32996188017.3661
3605,BRA,2014,2456043727198.85
3606,BRB,2014,4707600000.0
3607,CAF,2014,1894813389.40325
3608,CHE,2014,726537808338.0
3609,CHL,2014,259560978407.095
3610,CHN,2014,10475624944290.1
3611,CIV,2014,48843005625.5796
3612,COD,2014,35909040925.9375
3613,COL,2014,381240864422.407
3614,CPV,2014,2041930125.42979
3615,CRI,2014,52016408951.8225
3616,CUB,2014,80656100000.0
3617,CYM,2014,4562853611.41445
3618,CYP,2014,23155988617.4023
3619,CZE,2014,209358834156.329
3620,DEU,2014,3889093051023.52
3621,DJI,2014,2214679081.25658
3622,DMA,2014,520429629.62963
3623,DNK,2014,352993631617.708
3624,DOM,2014,67179955677.2791
3625,ECU,2014,101726331000.0
3626,EGY,2014,305595408895.265
3627,ESP,2014,1371820537888.62
3628,EST,2014,26634083965.0987
3629,FIN,2014,274862826772.156
3630,FJI,2014,4857104791.00386
3631,FRA,2014,2855964488590.19
3632,GAB,2014,18203966895.8433
3633,GBR,2014,3064708247921.43
3634,GEO,2014,17627332900.2581
3635,GHA,2014,54783320576.8882
3636,GIN,2014,8778473643.31852
3637,GMB,2014,1229461721.40861
3638,GNB,2014,1054915581.35773
3639,GRC,2014,235458133124.608
3640,GRL,2014,2842065708.35962
3641,GTM,2014,57852153058.502
3642,GUM,2014,5610000000.0
3643,HKG,2014,291459995978.893
3644,HND,2014,19756533971.8698
3645,HTI,2014,15146883647.3239
3646,HUN,2014,141033843265.669
3647,IDN,2014,890814755533.537
3648,IND,2014,2039126479228.11
3649,IRL,2014,259681883575.706
3650,IRN,2014,460382791480.428
3651,ISL,2014,17867662177.8911
3652,ISR,2014,314330061977.263
3653,ITA,2014,2162009615996.54
3654,JAM,2014,13899217721.6818
3655,JOR,2014,36847643521.1268
3656,JPN,2014,4896994405353.29
3657,KAZ,2014,221415613595.469
3658,KEN,2014,68285796514.2896
3659,KGZ,2014,7468102412.68237
3660,KHM,2014,16702610842.3529
3661,KIR,2014,177868200.039122
3662,KOR,2014,1484488526271.8
3663,KWT,2014,162650272167.89
3664,LAO,2014,13279248478.6917
3665,LBN,2014,48095213746.6003
3666,LKA,2014,82528535713.926
3667,LSO,2014,2441063054.05792
3668,LUX,2014,68804811897.6445
3669,MAC,2014,54902831793.5018
3670,MAR,2014,119130841411.664
3671,MDA,2014,9399833207.49341
3672,MDV,2014,3697353036.58648
3673,MEX,2014,1364507717463.67
3674,MLT,2014,11625848974.8051
3675,MMR,2014,65446196919.6813
3676,MNG,2014,12226514668.0622
3677,MUS,2014,13074129952.0532
3678,MWI,2014,8801326169.14547
3679,MYS,2014,338066095097.254
3680,NAM,2014,12435430969.6301
3681,NER,2014,10862943543.5419
3682,NLD,2014,892167986713.722
3683,NOR,2014,501736471832.848
3684,NPL,2014,22731612827.0632
3685,NRU,2014,99149244.4001333
3686,NZL,2014,201313497220.917
3687,OMN,2014,92699089726.9181
3688,PAK,2014,271390474857.632
3689,PAN,2014,49921400000.0
3690,PER,2014,200786250582.943
3691,PHL,2014,297483555344.802
3692,POL,2014,539080475073.719
3693,PRK,2014,
3694,PRT,2014,229901964221.884
3695,PYF,2014,6151996560.84289
3696,QAT,2014,206224598571.429
3697,ROU,2014,199713780259.318
3698,RUS,2014,2059241589895.01
3699,SAU,2014,766605946720.427
3700,SEN,2014,19797253440.2679
3701,SGP,2014,314863580758.455
3702,SLE,2014,5015180725.3416
3703,SRB,2014,47062202418.8864
3704,SSD,2014,13962212847.4576
3705,SVK,2014,101437045019.901
3706,SVN,2014,49997186439.0916
3707,SWE,2014,581964017237.095
3708,SWZ,2014,4422986271.74767
3709,SYC,2014,1387576450.14334
3710,SYR,2014,21502061466.067
3711,TCA,2014,841070000.0
3712,THA,2014,407339040197.651
3713,TJK,2014,9112606074.45562
3714,TLS,2014,1447535200.0
3715,TTO,2014,29699968760.7278
3716,TUN,2014,50271812920.612
3717,TUR,2014,938934609296.966
3718,TZA,2014,49986726460.6805
3719,UKR,2014,133503871861.723
3720,URY,2014,61496186973.902
3721,USA,2014,17550680174000.0
3722,UZB,2014,80845385816.4497
3723,VEN,2014,482359318767.703
3724,VNM,2014,233451469642.519
3725,ZAF,2014,381198869776.106
3726,ABW,2015,2962907262.56983
3727,ALB,2015,11386853113.0189
3728,ARE,2015,370275469560.166
3729,ARG,2015,594749285413.212
3730,ARM,2015,10553337518.414
3731,ATG,2015,1437755555.55556
3732,AUS,2015,1351768945139.11
3733,AUT,2015,381971148530.543
3734,BEL,2015,462335574841.484
3735,BFA,2015,11832159315.6298
3736,BGR,2015,50811995688.6771
3737,BHR,2015,31050638297.8723
3738,BHS,2015,11672900000.0
3739,BLR,2015,56454889146.6088
3740,BLZ,2015,2194709309.24204
3741,BMU,2015,6654541000.0
3742,BOL,2015,33000198248.9146
3743,BRA,2015,1802212206904.68
3744,BRB,2015,4734000000.0
3745,CAF,2015,1695825714.19282
3746,CHE,2015,694118186379.628
3747,CHL,2015,242450355827.827
3748,CHN,2015,11061572618594.8
3749,CIV,2015,45815005170.815
3750,COD,2015,37917706497.1793
3751,COL,2015,293492370228.844
3752,CPV,2015,1749857620.35329
3753,CRI,2015,56441920821.0806
3754,CUB,2015,87132800000.0
3755,CYM,2015,4708167232.66893
3756,CYP,2015,19842492366.5477
3757,CZE,2015,188033050459.881
3758,DEU,2015,3357585719351.56
3759,DJI,2015,2424391785.43897
3760,DMA,2015,540737037.037037
3761,DNK,2015,302673070846.857
3762,DOM,2015,71164826836.5281
3763,ECU,2015,99290381000.0
3764,EGY,2015,329366576819.407
3765,ESP,2015,1196156971279.69
3766,EST,2015,22890762090.1508
3767,FIN,2015,234534382384.766
3768,FJI,2015,4682479912.05203
3769,FRA,2015,2439188643162.5
3770,GAB,2015,14383107762.6952
3771,GBR,2015,2927911140916.73
3772,GEO,2015,14953673796.1929
3773,GHA,2015,49406009811.9819
3774,GIN,2015,8794202394.29076
3775,GMB,2015,1378176608.93204
3776,GNB,2015,1048229633.00189
3777,GRC,2015,195683527003.375
3778,GRL,2015,2499113022.81675
3779,GTM,2015,62186064718.7424
3780,GUM,2015,5799000000.0
3781,HKG,2015,309385622601.348
3782,HND,2015,20979791685.416
3783,HTI,2015,14849629407.8872
3784,HUN,2015,125174166987.372
3785,IDN,2015,860854232686.214
3786,IND,2015,2103588360066.32
3787,IRL,2015,292364226871.756
3788,IRN,2015,408212917874.964
3789,ISL,2015,17517210519.0912
3790,ISR,2015,303414276832.04
3791,ITA,2015,1836637711060.55
3792,JAM,2015,14188936958.4343
3793,JOR,2015,38587017887.3239
3794,JPN,2015,4444930651964.18
3795,KAZ,2015,184388404706.042
3796,KEN,2015,70120446896.8359
3797,KGZ,2015,6678177511.66313
3798,KHM,2015,18049954289.4721
3799,KIR,2015,170292316.823055
3800,KOR,2015,1466038936206.43
3801,KWT,2015,114585576961.43
3802,LAO,2015,14426381187.0894
3803,LBN,2015,49929337836.8159
3804,LKA,2015,85140955388.8509
3805,LSO,2015,2359686724.53829
3806,LUX,2015,60071584216.1375
3807,MAC,2015,45048190598.3249
3808,MAR,2015,110413823841.592
3809,MDA,2015,7798692878.40136
3810,MDV,2015,4129505319.81871
3811,MEX,2015,1213294467527.59
3812,MLT,2015,11091483659.6156
3813,MMR,2015,59687411768.8224
3814,MNG,2015,11619892590.6941
3815,MUS,2015,12007291045.6489
3816,MWI,2015,9219474379.31534
3817,MYS,2015,301355266964.947
3818,NAM,2015,11335161083.5061
3819,NER,2015,9683867926.44282
3820,NLD,2015,765572770634.375
3821,NOR,2015,388159512245.53
3822,NPL,2015,24360801337.6944
3823,NRU,2015,84863440.5801997
3824,NZL,2015,178064471137.921
3825,OMN,2015,78710793237.9714
3826,PAK,2015,299963590534.773
3827,PAN,2015,54091800000.0
3828,PER,2015,189802976285.619
3829,PHL,2015,306445871246.718
3830,POL,2015,477111287969.227
3831,PRK,2015,
3832,PRT,2015,199394066525.44
3833,PYF,2015,5325846361.81186
3834,QAT,2015,161739955576.923
3835,ROU,2015,177883883008.747
3836,RUS,2015,1363482182197.71
3837,SAU,2015,669484381328.891
3838,SEN,2015,17774766696.1759
3839,SGP,2015,307998545269.398
3840,SLE,2015,4252029353.82191
3841,SRB,2015,39655949731.3816
3842,SSD,2015,11997800760.2242
3843,SVK,2015,88900883130.8374
3844,SVN,2015,43107506024.3254
3845,SWE,2015,505103781349.757
3846,SWZ,2015,4063245671.29285
3847,SYC,2015,1391427967.33495
3848,SYR,2015,16468399173.0006
3849,TCA,2015,942070000.0
3850,THA,2015,401296238228.084
3851,TJK,2015,8271431932.39205
3852,TLS,2015,1595205100.0
3853,TTO,2015,27026080986.578
3854,TUN,2015,45779494041.9295
3855,TUR,2015,864313810469.009
3856,TZA,2015,47413919817.124
3857,UKR,2015,91030967789.0717
3858,URY,2015,57680327998.6689
3859,USA,2015,18206020741000.0
3860,UZB,2015,86196264741.8842
3861,VEN,2015,
3862,VNM,2015,239258328381.741
3863,ZAF,2015,346709790458.563
3864,ABW,2016,2983635195.53073
3865,ALB,2016,11861199830.8396
3866,ARE,2016,369255326235.771
3867,ARG,2016,557532320662.955
3868,ARM,2016,10546136235.5219
3869,ATG,2016,1489692592.59259
3870,AUS,2016,1207580901578.72
3871,AUT,2016,395837353031.499
3872,BEL,2016,476062757356.927
3873,BFA,2016,12833363045.3367
3874,BGR,2016,53964253211.84
3875,BHR,2016,32234973404.2553
3876,BHS,2016,11750800000.0
3877,BLR,2016,47723545321.259
3878,BLZ,2016,2240593542.9757
3879,BMU,2016,6899911000.0
3880,BOL,2016,33941126193.9219
3881,BRA,2016,1795693482652.52
3882,BRB,2016,4843300000.0
3883,CAF,2016,1825018144.65595
3884,CHE,2016,687895460902.713
3885,CHL,2016,249344864067.964
3886,CHN,2016,11233313730288.5
3887,CIV,2016,48407761031.9226
3888,COD,2016,37134801555.3322
3889,COL,2016,282720100286.228
3890,CPV,2016,1849789985.99572
3891,CRI,2016,58847019609.6549
3892,CUB,2016,91370407863.7
3893,CYM,2016,4909322237.28895
3894,CYP,2016,20952955488.0836
3895,CZE,2016,196272068576.338
3896,DEU,2016,3469853463945.53
3897,DJI,2016,2604955228.70117
3898,DMA,2016,576229629.62963
3899,DNK,2016,313115929314.339
3900,DOM,2016,75704647877.6559
3901,ECU,2016,99937696000.0
3902,EGY,2016,332441717791.411
3903,ESP,2016,1233554967011.68
3904,EST,2016,24072829276.7744
3905,FIN,2016,240771351298.833
3906,FJI,2016,4930213634.35692
3907,FRA,2016,2472964344587.17
3908,GAB,2016,14023890265.3665
3909,GBR,2016,2689106566899.61
3910,GEO,2016,15141598622.5692
3911,GHA,2016,56164928691.0359
3912,GIN,2016,8595955600.36601
3913,GMB,2016,1484578885.97132
3914,GNB,2016,1179004911.26676
3915,GRC,2016,193148146586.933
3916,GRL,2016,2707139544.46695
3917,GTM,2016,66053403469.0024
3918,GUM,2016,5901000000.0
3919,HKG,2016,320860317562.562
3920,HND,2016,21717604952.1835
3921,HTI,2016,14069277532.5199
3922,HUN,2016,128609822750.039
3923,IDN,2016,931877364037.698
3924,IND,2016,2294796885682.55
3925,IRL,2016,298559265006.398
3926,IRN,2016,457954614593.746
3927,ISL,2016,20793168030.9524
3928,ISR,2016,322102790386.835
3929,ITA,2016,1877071687633.78
3930,JAM,2016,14077096714.1279
3931,JOR,2016,39892551126.7606
3932,JPN,2016,5003677627544.24
3933,KAZ,2016,137278320084.171
3934,KEN,2016,74815144163.8931
3935,KGZ,2016,6813095379.1187
3936,KHM,2016,20016747857.6367
3937,KIR,2016,178507954.868147
3938,KOR,2016,1499679823909.61
3939,KWT,2016,109406328917.014
3940,LAO,2016,15912495368.8717
3941,LBN,2016,51147308774.1294
3942,LKA,2016,88012282205.8357
3943,LSO,2016,2131522791.45927
3944,LUX,2016,62216885435.9488
3945,MAC,2016,45070808688.9611
3946,MAR,2016,111572947004.917
3947,MDA,2016,7982450758.03213
3948,MDV,2016,4409942623.38674
3949,MEX,2016,1112233497399.12
3950,MLT,2016,11668015565.8082
3951,MMR,2016,63216143490.1423
3952,MNG,2016,11181350649.3573
3953,MUS,2016,12594155464.4136
3954,MWI,2016,7909868618.46366
3955,MYS,2016,301256033870.334
3956,NAM,2016,10722018732.0936
3957,NER,2016,10398861981.7583
3958,NLD,2016,784060430240.08
3959,NOR,2016,370956547619.048
3960,NPL,2016,24524109483.5293
3961,NRU,2016,97541943.0355053
3962,NZL,2016,188838342527.975
3963,OMN,2016,75128738621.5865
3964,PAK,2016,313630000130.435
3965,PAN,2016,57907700000.0
3966,PER,2016,191898104390.379
3967,PHL,2016,318627003012.52
3968,POL,2016,470024559642.469
3969,PRK,2016,
3970,PRT,2016,206426152308.931
3971,PYF,2016,5497036476.8031
3972,QAT,2016,151732181868.132
3973,ROU,2016,185287630540.431
3974,RUS,2016,1276786350881.14
3975,SAU,2016,665999879694.192
3976,SEN,2016,19040312333.1864
3977,SGP,2016,319030057631.089
3978,SLE,2016,3862721266.02162
3979,SRB,2016,40692661657.284
3980,SSD,2016,
3981,SVK,2016,89952699524.894
3982,SVN,2016,44766722790.5826
3983,SWE,2016,515654671469.547
3984,SWZ,2016,3816019193.16561
3985,SYC,2016,1458954073.30681
3986,SYR,2016,12598742889.2732
3987,TCA,2016,1032452000.0
3988,THA,2016,413366349747.508
3989,TJK,2016,6992416096.89018
3990,TLS,2016,1652603700.0
3991,TTO,2016,23713671528.1421
3992,TUN,2016,44360072680.4476
3993,TUR,2016,869682881593.041
3994,TZA,2016,49774409374.4538
3995,UKR,2016,93355869403.9223
3996,URY,2016,57480788380.312
3997,USA,2016,18695110842000.0
3998,UZB,2016,86138288632.5513
3999,VEN,2016,
4000,VNM,2016,257096001177.982
4001,ZAF,2016,323585509674.481
4002,ABW,2017,3092429050.27933
4003,ALB,2017,13019726211.7369
4004,ARE,2017,390516804016.501
4005,ARG,2017,643628393281.364
4006,ARM,2017,11527458709.0158
4007,ATG,2017,1531151851.85185
4008,AUS,2017,1326882104817.0
4009,AUT,2017,417261151844.977
4010,BEL,2017,502764720556.354
4011,BFA,2017,14106955615.3442
4012,BGR,2017,59309748166.1179
4013,BHR,2017,35473776595.7447
4014,BHS,2017,12253500000.0
4015,BLR,2017,54725302249.8088
4016,BLZ,2017,2266664817.08822
4017,BMU,2017,7142316000.0
4018,BOL,2017,37508642170.767
4019,BRA,2017,2063514977334.32
4020,BRB,2017,4992300000.0
4021,CAF,2017,2072349972.6818
4022,CHE,2017,695200833086.499
4023,CHL,2017,276154259806.312
4024,CHN,2017,12310491333980.9
4025,CIV,2017,52512344033.7688
4026,COD,2017,38019264794.8263
4027,COL,2017,311866875135.578
4028,CPV,2017,1996741539.95088
4029,CRI,2017,60516044657.2254
4030,CUB,2017,96850649691.7406
4031,CYM,2017,5166281305.12522
4032,CYP,2017,22870678689.4802
4033,CZE,2017,218628940951.675
4034,DEU,2017,3690849152517.65
4035,DJI,2017,2762581334.22612
4036,DMA,2017,521551851.851852
4037,DNK,2017,332121063806.391
4038,DOM,2017,79998046305.79
4039,ECU,2017,104295862000.0
4040,EGY,2017,248362771739.13
4041,ESP,2017,1313245330197.65
4042,EST,2017,26924385103.0659
4043,FIN,2017,255647979916.471
4044,FJI,2017,5353469171.0611
4045,FRA,2017,2595151045197.65
4046,GAB,2017,14929487485.1623
4047,GBR,2017,2680148052335.3
4048,GEO,2017,16242645072.2881
4049,GHA,2017,60405920071.5652
4050,GIN,2017,10324668271.1032
4051,GMB,2017,1504909462.69521
4052,GNB,2017,1350177012.24273
4053,GRC,2017,199844406013.531
4054,GRL,2017,2851613679.03433
4055,GTM,2017,71653754066.2763
4056,GUM,2017,6013000000.0
4057,HKG,2017,341273289534.466
4058,HND,2017,23136247990.5977
4059,HTI,2017,15093357143.2889
4060,HUN,2017,143112196040.326
4061,IDN,2017,1015618744159.73
4062,IND,2017,2651474262735.28
4063,IRL,2017,337241811320.896
4064,IRN,2017,486630147094.486
4065,ISL,2017,24728285177.4603
4066,ISR,2017,358245427458.541
4067,ITA,2017,1961796197354.36
4068,JAM,2017,14808985171.3441
4069,JOR,2017,41608435915.493
4070,JPN,2017,4930837369151.42
4071,KAZ,2017,166805788827.233
4072,KEN,2017,82036510877.2599
4073,KGZ,2017,7702938379.42036
4074,KHM,2017,22177200588.1826
4075,KIR,2017,188540710.231323
4076,KOR,2017,1623074183501.9
4077,KWT,2017,120687539805.505
4078,LAO,2017,17071162084.4067
4079,LBN,2017,53027680685.9038
4080,LKA,2017,94376237797.2367
4081,LSO,2017,2306185472.14868
4082,LUX,2017,65712180342.9836
4083,MAC,2017,50383871120.8733
4084,MAR,2017,118540573367.844
4085,MDA,2017,9519053158.46404
4086,MDV,2017,4816426259.51373
4087,MEX,2017,1190721475958.84
4088,MLT,2017,13484541925.7714
4089,MMR,2017,66055090634.4518
4090,MNG,2017,11480847740.736
4091,MUS,2017,13713506130.6081
4092,MWI,2017,8943543677.18899
4093,MYS,2017,319109094160.343
4094,NAM,2017,12895153160.466
4095,NER,2017,11185104251.6785
4096,NLD,2017,833869641687.06
4097,NOR,2017,401745275035.261
4098,NPL,2017,28971588880.3546
4099,NRU,2017,109355638.866955
4100,NZL,2017,206556258844.567
4101,OMN,2017,80856697009.1027
4102,PAK,2017,339205534861.1
4103,PAN,2017,62202700000.0
4104,PER,2017,211007984080.911
4105,PHL,2017,328480736798.792
4106,POL,2017,524641206566.631
4107,PRK,2017,
4108,PRT,2017,221357874718.93
